Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,SalePrice
2152,30,3,85.0,1856,1,2,3,3,0,4,0,7,2,2,0,2,5,7,1940,2007,0,5,15,16,3,0.0,3,4,2,3,3,1,0,1035.0,5,0.0,545.0,1580.0,1,0,1,4,0,1518,1.0,0.0,1,0,2,1,1,5,6,2,2,6,0.0,3,0.0,0.0,5,5,2,0,39,0,0,0,0,3,4,4,0,1,2008,8,4,1518,181150.551679116
137,20,3,0.0,1066,1,2,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,1,196.0,3,4,1,3,3,3,1,695.0,5,0.0,519.0,1214.0,1,4,1,4,0,1214,0.0,0.0,2,0,3,1,3,5,6,1,1,1,1967.0,1,1.0,318.0,4,4,2,0,111,0,0,0,0,3,4,4,0,7,2007,8,4,1214,143000.0
629,60,3,70.0,1326,1,2,0,1,0,4,2,12,2,2,0,5,5,5,1969,1969,1,1,9,10,1,192.0,3,4,2,2,3,0,4,650.0,5,0.0,390.0,1040.0,1,4,1,4,0,2080,0.0,1.0,1,2,5,1,1,9,6,2,4,1,1969.0,2,2.0,504.0,4,4,2,335,0,0,0,0,0,3,4,4,0,9,2007,8,3,2080,135000.0
335,60,3,59.0,759,1,2,0,3,0,4,0,8,2,2,0,5,6,5,1998,1998,1,1,12,13,3,0.0,3,4,2,2,3,1,2,828.0,5,0.0,115.0,943.0,1,2,1,4,0,1638,1.0,0.0,2,1,3,1,3,7,6,2,4,1,1998.0,0,2.0,472.0,4,4,2,100,38,0,0,0,0,3,4,4,0,7,2008,8,4,1638,192000.0
1984,160,3,36.0,46,1,2,3,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,2,106.0,2,4,2,2,3,3,5,0.0,5,0.0,764.0,764.0,1,0,1,4,0,1626,0.0,0.0,2,1,2,1,2,6,6,0,5,3,2003.0,1,2.0,474.0,4,4,2,0,27,0,0,0,0,3,4,4,0,10,2008,8,4,1626,157437.192820581
2245,180,4,21.0,11,1,2,3,3,0,4,0,10,2,2,3,7,4,6,1973,1973,1,1,5,5,3,0.0,3,4,1,2,3,1,2,437.0,5,0.0,25.0,462.0,1,4,1,4,0,988,1.0,0.0,1,0,1,1,3,4,6,1,3,3,1973.0,1,1.0,297.0,4,4,2,0,101,0,120,0,0,3,1,4,0,7,2008,8,4,988,139169.86642879
1110,20,3,107.0,1287,1,2,0,3,0,4,0,16,2,2,0,2,8,5,2004,2005,1,1,8,8,2,42.0,2,4,2,0,3,2,2,1039.0,5,0.0,797.0,1836.0,1,0,1,4,0,1836,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2004.0,0,3.0,862.0,4,4,2,125,185,0,0,0,0,3,4,4,0,3,2009,8,4,1836,280000.0
1873,60,3,0.0,1798,1,2,0,1,0,1,1,4,2,2,0,5,7,5,1992,1993,1,1,12,13,3,0.0,2,4,2,2,3,0,2,800.0,5,0.0,649.0,1449.0,1,2,1,4,0,1759,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1992.0,2,2.0,525.0,4,4,2,150,193,0,0,0,0,3,4,4,0,6,2009,8,4,1759,193440.372174434
2839,60,3,65.0,1473,1,2,0,3,0,4,0,5,4,2,0,5,6,5,1995,1995,1,1,12,13,1,68.0,2,4,2,2,3,3,5,0.0,5,0.0,781.0,781.0,1,0,1,4,0,1499,0.0,0.0,2,1,3,1,2,6,6,1,4,1,1995.0,1,2.0,473.0,4,4,2,413,91,0,0,0,0,3,4,4,0,8,2006,8,4,1499,189959.344795118
711,30,3,56.0,131,1,2,0,3,0,4,0,3,2,2,0,2,3,6,1935,2003,1,1,12,13,3,0.0,2,4,1,3,3,3,5,0.0,5,0.0,270.0,270.0,1,2,1,4,0,729,0.0,0.0,1,0,2,1,3,5,1,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,3,4,4,0,7,2008,8,4,729,52000.0
1040,180,4,21.0,3,1,2,3,3,0,4,0,10,2,2,4,6,4,4,1970,1970,1,1,5,5,3,0.0,3,4,1,2,3,0,2,509.0,5,0.0,121.0,630.0,1,4,1,4,0,630,1.0,0.0,1,0,1,1,3,3,6,0,5,1,1970.0,2,1.0,286.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2009,8,4,630,80000.0
1799,20,3,60.0,367,1,2,3,3,0,0,0,12,2,2,0,2,5,7,1952,1952,1,1,8,8,3,0.0,3,2,1,3,1,3,0,630.0,1,102.0,0.0,732.0,1,4,1,4,0,732,1.0,0.0,1,0,2,1,3,4,6,0,5,5,1952.0,2,1.0,240.0,4,4,2,0,68,0,0,0,0,3,4,4,0,9,2009,8,4,732,164786.741540638
1730,90,3,75.0,579,1,2,3,3,0,4,0,20,2,2,2,5,6,7,1981,1981,1,1,13,15,3,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,1,4,0,1882,0.0,0.0,2,0,4,2,3,8,6,2,4,1,1981.0,2,2.0,612.0,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2009,8,4,1882,188985.371708134
1938,20,3,53.0,1652,1,2,0,3,0,4,0,8,2,2,0,2,5,5,1996,1997,1,1,6,6,3,0.0,2,4,2,2,3,3,2,450.0,5,0.0,898.0,1348.0,1,2,1,4,0,1384,1.0,0.0,2,0,3,1,2,7,6,0,5,1,1996.0,2,2.0,404.0,4,4,2,0,39,0,0,0,0,3,4,4,0,11,2008,8,4,1384,194822.365690957
2685,60,3,0.0,1493,1,2,0,3,0,4,0,15,2,2,0,5,8,5,1993,1993,1,1,6,7,1,420.0,2,4,2,2,3,3,3,247.0,2,1039.0,0.0,1286.0,1,0,1,4,0,2799,1.0,0.0,2,1,3,1,2,8,6,1,4,1,1993.0,0,3.0,704.0,4,4,2,432,136,0,0,0,0,3,4,4,0,10,2006,8,4,2799,192458.431539585
2453,20,4,52.0,655,1,2,3,3,0,4,0,17,2,2,0,2,4,6,1956,1956,1,1,8,8,3,1.0,3,4,1,4,4,4,6,0.0,6,0.0,0.0,0.0,1,2,1,4,0,968,0.0,0.0,1,0,2,1,3,5,6,0,5,1,1956.0,2,1.0,331.0,1,4,2,0,0,0,0,0,0,3,4,4,0,5,2007,8,4,968,164968.947931153
1113,20,3,73.0,353,1,2,0,3,0,0,0,12,2,2,0,2,5,7,1957,1957,1,1,14,15,3,0.0,3,4,1,3,3,3,2,708.0,5,0.0,108.0,816.0,1,4,1,0,0,816,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1957.0,2,1.0,308.0,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2006,8,4,816,129900.0
466,120,4,0.0,67,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18.0,2,4,2,2,3,3,5,0.0,5,0.0,1375.0,1375.0,1,0,1,4,0,1414,0.0,0.0,2,0,2,1,2,6,6,1,4,1,2004.0,0,2.0,398.0,4,4,2,144,20,0,0,0,0,3,4,4,0,5,2006,8,4,1414,178740.0
1224,20,3,89.0,1147,1,2,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,44.0,3,4,1,3,0,3,3,756.0,5,0.0,1380.0,2136.0,1,4,0,0,0,2136,0.0,0.0,2,0,4,1,3,7,4,0,5,5,1951.0,2,2.0,528.0,4,4,2,0,30,0,0,0,0,3,2,4,0,10,2006,8,4,2136,137900.0
1826,50,4,60.0,245,1,2,3,3,0,0,0,3,2,2,0,0,5,5,1924,1950,1,1,11,12,1,444.0,3,4,0,3,3,3,4,220.0,5,0.0,248.0,468.0,1,2,1,4,0,1142,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1924.0,0,1.0,320.0,4,4,2,0,0,98,0,0,0,3,4,4,0,6,2009,8,4,1142,172386.297919134
2888,50,4,50.0,332,1,2,3,3,0,4,0,9,2,2,0,0,6,7,1926,1950,3,1,8,8,3,0.0,3,4,2,3,3,3,0,374.0,5,0.0,487.0,861.0,1,0,1,4,0,1285,0.0,1.0,1,0,3,1,3,6,6,0,5,5,1950.0,0,2.0,506.0,4,4,2,96,0,132,0,0,0,3,2,4,0,5,2006,8,4,1285,175942.474593632
2284,160,4,21.0,29,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,1,265.0,3,4,1,3,3,3,5,0.0,5,0.0,672.0,672.0,1,0,1,4,0,1218,0.0,0.0,1,1,4,1,0,7,6,0,5,5,1973.0,2,1.0,264.0,4,4,2,0,28,0,0,0,0,3,4,4,0,12,2007,8,4,1218,186328.880047186
1509,60,3,80.0,895,1,2,3,3,0,4,0,14,2,2,0,5,6,6,1971,1971,1,1,8,8,3,0.0,3,4,1,3,3,3,0,329.0,5,0.0,386.0,715.0,1,4,1,4,0,1645,0.0,0.0,1,2,4,1,3,7,6,0,5,1,1971.0,1,2.0,441.0,4,4,2,0,78,0,0,0,0,3,1,4,0,6,2010,8,4,1645,191849.439072822
1105,160,4,24.0,28,1,2,3,3,0,4,0,2,2,2,4,5,5,5,1970,1970,1,1,6,6,1,304.0,3,4,1,3,3,3,5,0.0,5,0.0,630.0,630.0,1,4,1,4,0,1302,0.0,0.0,2,1,3,1,3,6,6,0,5,5,1970.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2007,8,4,1302,106000.0
1860,90,3,64.0,345,1,2,3,3,0,4,0,20,1,2,2,6,5,5,1979,1979,1,1,9,10,1,216.0,3,4,1,2,3,0,2,1094.0,5,0.0,0.0,1094.0,1,4,1,4,0,1229,2.0,0.0,0,2,2,2,2,6,6,2,4,5,1979.0,2,2.0,672.0,4,4,2,120,0,0,0,0,0,3,4,4,0,6,2009,8,2,1229,161157.177744039
339,20,3,91.0,1653,1,2,3,3,0,0,0,14,2,2,0,2,7,7,1984,1998,1,1,13,14,3,0.0,2,4,1,2,3,2,0,213.0,5,0.0,995.0,1208.0,1,0,1,4,0,1621,1.0,0.0,2,0,3,1,2,8,6,0,5,1,1984.0,1,2.0,440.0,4,4,2,108,45,0,0,0,0,3,4,2,400,5,2006,8,4,1621,202500.0
1946,20,3,0.0,1916,1,2,0,0,2,2,0,8,1,2,0,2,6,2,1952,1952,3,1,3,3,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1632.0,1632.0,1,4,1,0,0,1474,0.0,0.0,1,0,3,1,3,7,3,2,2,1,1952.0,2,2.0,495.0,4,4,2,0,0,144,0,0,0,3,4,2,750,5,2008,8,4,1474,221813.00948166
1792,20,3,83.0,1016,1,2,3,3,0,4,0,12,2,2,0,2,6,7,1963,1963,1,1,6,6,1,295.0,3,4,1,3,3,3,4,384.0,5,0.0,996.0,1380.0,1,1,1,4,0,1380,0.0,0.0,1,1,3,1,3,6,6,0,5,1,1963.0,2,1.0,364.0,4,4,2,0,0,0,0,216,0,3,1,4,0,6,2009,8,4,1380,180539.88079815
2447,70,4,0.0,1065,1,1,0,3,0,4,0,17,2,2,0,5,8,9,1910,1999,3,1,12,13,3,0.0,2,2,0,3,3,3,5,0.0,5,0.0,725.0,725.0,1,0,0,4,0,1772,0.0,0.0,2,1,3,1,2,7,6,0,5,5,1992.0,2,2.0,816.0,4,4,2,0,0,0,0,0,0,3,2,4,0,5,2007,8,4,1772,181612.141603756
2731,30,3,60.0,646,1,2,3,3,0,4,0,12,2,2,0,2,6,8,1934,1950,1,1,8,8,3,0.0,3,4,1,3,3,3,1,574.0,5,0.0,242.0,816.0,1,0,1,4,0,816,1.0,0.0,1,0,2,1,3,4,6,1,1,1,1949.0,2,1.0,240.0,4,4,2,228,0,40,0,0,0,3,2,4,0,7,2006,8,4,816,167926.839083612
2164,80,3,0.0,1308,1,2,1,3,0,0,0,20,2,2,0,7,8,5,1995,1995,1,1,12,13,1,302.0,2,4,2,2,3,1,2,770.0,5,0.0,631.0,1401.0,1,0,1,4,0,1511,1.0,0.0,2,0,3,1,2,6,6,1,1,1,1995.0,0,3.0,811.0,4,4,2,168,42,0,0,0,0,3,4,4,0,2,2008,8,4,1511,179598.085818785
2043,80,3,0.0,1238,1,2,0,3,0,4,0,14,2,2,0,7,6,6,1969,1969,1,1,8,8,3,0.0,3,4,1,3,3,0,2,828.0,5,0.0,599.0,1427.0,1,2,1,4,0,1427,0.0,1.0,2,0,4,1,3,7,6,0,5,1,1969.0,1,2.0,516.0,4,4,2,0,0,0,0,216,0,3,4,4,0,5,2008,8,4,1427,195499.830115336
2804,20,3,100.0,1877,1,2,3,3,0,2,0,19,2,2,0,2,5,5,1950,1950,1,1,13,8,3,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,1,0,0,1640,0.0,0.0,1,0,3,1,3,7,2,1,2,1,1950.0,1,2.0,394.0,4,4,2,0,0,225,0,0,0,3,4,2,600,6,2006,8,4,1640,205328.078219268
817,20,3,0.0,1301,1,2,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,3,3,3,0.0,3,4,1,3,3,3,1,486.0,5,0.0,522.0,1008.0,1,2,1,4,0,1008,0.0,0.0,1,0,2,1,3,4,6,1,2,1,1954.0,1,1.0,275.0,4,4,2,0,0,120,0,0,0,3,4,4,0,7,2006,8,4,1008,137000.0
1068,60,3,80.0,931,1,2,3,3,0,4,1,12,2,2,0,5,6,6,1964,1964,1,1,6,6,1,360.0,3,4,1,3,3,1,2,674.0,3,106.0,0.0,780.0,1,4,1,4,0,1611,1.0,0.0,1,1,4,1,3,7,6,0,5,1,1964.0,1,2.0,442.0,4,4,2,328,128,0,0,189,0,3,4,4,0,6,2008,8,4,1611,167900.0
275,20,3,76.0,592,1,2,3,3,0,0,0,11,2,2,0,2,5,7,1982,1982,1,1,6,7,3,0.0,3,4,1,3,3,1,0,546.0,5,0.0,270.0,816.0,1,4,1,4,0,816,0.0,0.0,1,0,2,1,3,5,6,0,5,1,1982.0,2,1.0,264.0,4,4,2,168,0,0,0,0,0,3,4,4,0,6,2007,8,4,816,124500.0
2213,50,4,58.0,553,1,2,3,3,0,4,0,9,2,2,0,0,5,7,1930,1950,1,1,13,14,3,0.0,3,4,1,2,3,3,5,0.0,5,0.0,780.0,780.0,1,2,1,0,0,1200,0.0,0.0,1,0,4,1,3,7,6,0,5,6,0.0,3,0.0,0.0,5,5,2,0,0,96,0,0,0,3,4,4,0,7,2008,8,4,1200,191905.870131966
866,20,3,0.0,685,1,2,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,1,76.0,3,4,1,3,3,3,1,828.0,5,0.0,174.0,1002.0,1,4,1,4,0,1002,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1973.0,2,2.0,902.0,4,4,2,0,0,0,0,0,0,3,2,4,0,8,2009,8,4,1002,148500.0
102,60,3,77.0,800,1,2,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,336.0,2,4,1,2,3,3,5,0.0,5,0.0,741.0,741.0,1,4,1,4,0,1732,0.0,0.0,2,1,3,1,2,7,6,1,4,1,1985.0,0,2.0,476.0,4,4,2,192,46,0,0,0,0,3,4,4,0,6,2010,8,4,1732,178000.0
1502,160,1,0.0,45,1,2,0,3,0,2,0,21,2,2,4,5,7,5,2003,2003,1,1,12,13,3,0.0,2,4,2,2,3,3,2,244.0,5,0.0,286.0,530.0,1,0,1,4,0,1080,0.0,0.0,2,1,2,1,2,4,6,0,5,1,2003.0,1,2.0,496.0,4,4,2,0,50,0,0,0,0,3,4,4,0,6,2010,8,4,1080,151133.706960953
2810,20,3,75.0,751,1,2,3,3,0,0,0,19,2,2,0,2,5,6,1966,1966,1,1,9,10,3,0.0,3,4,1,3,3,3,0,773.0,5,0.0,286.0,1059.0,1,2,1,4,0,1059,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1966.0,0,1.0,286.0,4,4,2,0,88,0,0,0,0,3,1,4,0,6,2006,8,0,1059,180983.443844799
172,20,3,141.0,1918,1,2,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,3,10,2,112.0,3,4,1,3,1,1,1,639.0,5,0.0,441.0,1080.0,1,1,1,4,0,1656,1.0,0.0,1,0,3,1,3,7,6,2,2,1,1960.0,0,2.0,528.0,4,4,1,210,62,0,0,0,0,3,4,4,0,5,2010,8,4,1656,215000.0
108,20,4,50.0,245,1,2,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,3,0.0,3,4,1,3,3,3,0,104.0,1,169.0,516.0,789.0,1,0,1,4,0,789,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1948.0,2,1.0,250.0,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2008,8,5,789,115000.0
1741,120,1,0.0,132,1,1,0,3,0,4,0,21,2,2,4,2,6,5,2008,2008,1,1,12,13,2,252.0,2,4,2,2,3,3,2,962.0,5,0.0,183.0,1145.0,1,0,1,4,0,1256,1.0,0.0,1,1,1,1,2,5,6,1,2,1,2008.0,0,2.0,641.0,4,4,2,0,169,0,0,0,0,3,4,4,0,3,2009,8,4,1256,139010.847766793
1522,20,3,80.0,995,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1959,1959,1,1,13,14,2,432.0,3,4,1,3,3,3,4,734.0,5,0.0,510.0,1244.0,1,0,1,4,0,1580,1.0,0.0,1,1,3,1,3,6,6,2,2,1,1956.0,2,2.0,440.0,4,4,2,0,28,0,0,160,0,3,1,4,0,6,2010,8,4,1580,179423.751581665
2908,20,3,58.0,1024,1,2,0,3,0,4,0,11,2,2,0,2,5,7,1968,2003,1,1,9,10,3,0.0,3,4,1,3,3,3,0,441.0,5,0.0,423.0,864.0,1,0,1,4,0,874,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1968.0,1,1.0,288.0,4,4,2,0,120,0,0,0,0,3,4,4,0,10,2006,8,4,874,187709.555003968
1989,60,3,0.0,519,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2002,2003,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,840.0,840.0,1,0,1,4,0,1720,0.0,0.0,2,1,3,1,2,7,6,1,2,3,2002.0,0,2.0,400.0,4,4,2,138,48,0,0,0,0,3,4,4,0,7,2008,8,4,1720,178344.62451356
2873,50,3,76.0,1292,1,2,3,2,0,4,1,7,2,2,0,0,4,7,1910,1993,1,1,12,14,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,616.0,616.0,1,4,0,4,0,1273,0.0,0.0,1,0,3,1,2,5,3,0,5,5,1910.0,2,1.0,275.0,4,1,0,212,0,0,0,0,0,3,4,4,0,9,2006,8,4,1273,188997.797082492
1903,90,3,0.0,549,1,2,0,1,0,0,0,6,2,2,2,4,7,6,1940,1950,1,1,13,14,3,0.0,3,4,0,3,3,3,3,246.0,5,0.0,674.0,920.0,1,0,1,4,0,2480,0.0,0.0,2,1,5,2,3,13,6,2,2,5,1940.0,2,2.0,400.0,4,4,2,0,0,57,0,0,0,3,4,4,0,7,2009,8,4,2480,204264.39284654
1927,20,3,75.0,1487,1,2,0,3,0,4,0,11,2,2,0,2,5,7,1968,1968,1,1,6,6,1,182.0,3,4,1,3,3,3,0,532.0,5,0.0,476.0,1008.0,1,2,1,4,0,1008,0.0,0.0,1,0,3,1,2,6,6,0,5,1,1968.0,2,1.0,384.0,4,4,2,144,0,0,0,0,0,3,2,4,0,4,2009,8,4,1008,183004.186769318
2187,80,3,0.0,902,1,2,0,3,0,1,0,7,2,2,0,7,6,6,1977,1977,3,1,9,10,3,0.0,3,4,1,3,3,0,0,368.0,4,120.0,541.0,1029.0,1,4,1,4,0,1117,1.0,0.0,1,0,3,1,3,6,6,1,1,1,1977.0,1,2.0,542.0,4,4,2,292,0,0,0,0,0,3,4,4,0,11,2008,8,4,1117,185968.161159774
2276,80,3,64.0,748,1,2,0,3,0,1,0,14,4,2,0,7,7,6,1976,1976,1,1,9,10,2,130.0,3,4,1,2,3,1,2,624.0,4,604.0,0.0,1228.0,1,4,1,4,0,1324,0.0,1.0,2,0,3,1,2,5,6,1,1,1,1976.0,0,2.0,585.0,4,4,2,407,36,0,0,0,0,3,4,4,0,2,2007,8,4,1324,175648.484325498
1642,60,1,70.0,332,1,2,3,3,0,4,0,21,2,2,0,5,7,5,2003,2003,1,1,5,5,3,0.0,2,4,2,2,3,2,2,622.0,5,0.0,304.0,926.0,1,0,1,4,0,1884,1.0,0.0,2,1,3,1,0,7,6,1,0,1,2003.0,1,2.0,581.0,4,4,2,0,35,0,0,0,0,3,4,4,0,6,2009,8,4,1884,174354.336267919
2013,60,3,65.0,620,1,2,0,3,0,4,0,20,2,2,0,5,6,5,1995,1995,1,1,12,13,1,38.0,2,4,2,2,3,3,2,362.0,5,0.0,392.0,754.0,1,0,1,4,0,1609,0.0,0.0,2,1,3,1,2,6,6,0,5,1,1995.0,1,2.0,525.0,4,4,2,0,70,0,0,0,0,3,4,4,0,4,2008,8,4,1609,175901.787841278
713,120,3,40.0,161,1,2,0,1,0,4,0,22,2,2,4,2,8,5,1988,1989,1,1,6,6,3,0.0,2,4,2,2,3,2,2,767.0,5,0.0,461.0,1228.0,1,2,1,4,0,1228,1.0,0.0,2,0,2,1,2,5,6,1,2,1,1988.0,0,2.0,472.0,4,4,2,168,120,0,0,0,0,3,4,4,0,10,2008,8,4,1228,189000.0
73,60,3,74.0,1014,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,40.0,3,4,2,2,3,3,5,0.0,5,0.0,832.0,832.0,1,2,1,4,0,1718,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1998.0,0,2.0,427.0,4,4,2,0,94,0,0,291,0,3,4,4,0,12,2009,8,4,1718,185000.0
2285,120,3,24.0,39,1,2,3,3,0,4,0,13,2,2,3,2,7,7,1978,1978,1,1,9,2,3,0.0,3,4,1,2,3,3,2,632.0,5,6.0,423.0,1061.0,1,4,1,4,0,1055,0.0,0.0,2,0,2,1,3,4,6,0,5,1,1978.0,2,1.0,319.0,4,4,2,108,32,0,0,0,0,3,4,4,0,4,2007,8,4,1055,151422.116936538
2601,120,4,62.0,297,1,2,0,3,0,3,0,11,2,2,4,6,6,5,1996,1997,1,1,12,13,1,134.0,3,4,2,0,3,0,4,16.0,2,904.0,0.0,920.0,1,0,1,4,0,936,2.0,0.0,0,1,0,1,3,3,6,0,5,1,1996.0,0,2.0,460.0,4,4,2,0,40,0,0,0,0,3,4,4,0,6,2007,8,4,936,135751.318892816
2491,20,3,0.0,751,1,2,3,3,0,4,0,19,2,2,0,2,4,7,1945,1950,1,1,13,14,3,0.0,1,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,0,0,0,998,0.0,0.0,1,0,3,1,3,5,3,0,5,0,1952.0,2,2.0,460.0,1,4,2,0,0,140,0,0,0,3,4,4,0,5,2007,8,4,998,178980.874331431
2808,20,3,0.0,1275,1,2,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,3,1,6,6,1,305.0,3,4,1,3,3,0,0,779.0,5,0.0,285.0,1064.0,1,4,1,4,0,1064,0.0,1.0,1,0,3,1,3,6,6,1,4,1,1967.0,2,2.0,528.0,4,4,2,314,48,0,0,0,0,3,4,4,0,6,2006,8,4,1064,185563.069082422
482,20,3,72.0,1372,1,2,0,1,0,4,0,16,2,2,0,2,9,5,2003,2004,3,1,12,13,1,562.0,2,4,2,0,3,1,2,1567.0,5,0.0,225.0,1792.0,1,0,1,4,0,1792,1.0,0.0,2,0,2,1,0,6,6,1,2,1,2003.0,0,3.0,874.0,4,4,2,206,49,0,0,0,0,3,4,4,0,8,2006,8,4,1792,374000.0
2155,60,3,50.0,835,1,2,3,3,0,0,0,7,2,2,0,5,6,8,1962,2001,1,1,12,13,0,216.0,2,4,1,3,3,3,4,324.0,5,0.0,297.0,621.0,1,4,1,4,0,1269,0.0,0.0,1,1,3,1,3,7,6,0,5,5,1962.0,2,1.0,280.0,4,4,2,0,236,0,0,0,0,3,1,4,0,11,2008,8,4,1269,185421.046498812
1531,50,4,60.0,167,1,2,3,3,0,0,0,17,2,2,0,0,4,5,1900,1954,3,1,13,14,1,771.0,3,4,2,3,3,3,0,48.0,5,0.0,661.0,709.0,1,4,1,4,0,1844,1.0,0.0,1,0,3,1,3,9,3,2,2,2,1900.0,2,1.0,240.0,4,4,2,84,0,0,0,0,0,3,4,4,0,1,2010,0,0,1844,163602.512172832
2145,20,3,94.0,806,1,2,3,3,0,4,0,19,1,2,0,2,5,8,1963,2003,1,1,12,13,3,0.0,3,2,1,3,3,3,2,634.0,5,0.0,326.0,960.0,1,0,1,4,0,960,1.0,0.0,1,0,3,1,2,6,6,0,5,1,1963.0,0,1.0,300.0,4,4,2,168,0,0,0,0,0,3,4,4,0,5,2008,8,4,960,178553.558537021
1515,50,3,68.0,919,1,2,3,3,0,4,0,12,2,2,0,0,5,7,1952,2002,1,1,8,8,1,265.0,2,4,1,3,3,3,3,670.0,5,0.0,470.0,1140.0,1,2,1,4,0,2461,0.0,0.0,2,0,3,1,3,7,3,2,2,5,1994.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,3,1,4,0,3,2010,8,4,2461,175502.918109444
2882,50,3,80.0,1468,1,2,3,1,0,4,1,6,2,2,0,0,5,6,1940,1950,1,1,13,14,3,0.0,3,4,1,2,3,2,1,602.0,5,0.0,299.0,901.0,1,4,1,4,0,1717,0.0,0.0,1,1,2,1,3,7,6,1,2,1,1940.0,2,1.0,410.0,4,4,2,0,0,0,0,113,0,3,4,4,0,2,2006,8,4,1717,169979.323958443
1491,60,3,70.0,1384,1,2,3,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,12,13,1,122.0,2,4,2,2,3,0,5,0.0,5,0.0,831.0,831.0,1,0,1,4,0,1659,0.0,0.0,2,1,3,1,2,8,6,0,5,1,2004.0,1,2.0,484.0,4,4,2,144,68,0,0,0,0,3,4,4,0,4,2010,8,4,1659,180929.622876974
1172,20,3,76.0,775,1,2,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,3,0.0,3,4,1,3,3,3,0,662.0,5,0.0,599.0,1261.0,1,0,1,4,0,1261,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1958.0,1,2.0,433.0,4,4,2,0,0,0,0,288,0,3,4,2,1400,11,2008,8,4,1261,163000.0
2749,20,3,65.0,1222,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1956,1956,3,1,13,14,3,0.0,3,4,1,3,3,3,3,488.0,5,0.0,517.0,1005.0,1,0,1,4,0,1005,0.0,0.0,1,0,2,1,3,6,6,1,4,1,1956.0,2,1.0,319.0,4,4,2,0,0,0,0,288,0,3,4,4,0,7,2006,8,4,1005,172846.934955574
